t,n,dt,Kinetic Energy,Electric Energy,Total Energy
27.8416,250,0.111367,0.0146245,0.012534,0.0271585
27.953,251,0.111367,0.0156728,0.0125239,0.0281968
28.0644,252,0.111367,0.0167324,0.0123703,0.0291027
28.1757,253,0.111367,0.0177998,0.0119424,0.0297422
28.2871,254,0.111367,0.0188718,0.0115471,0.0304189
28.3985,255,0.111367,0.0199451,0.0111886,0.0311337
28.5098,256,0.111367,0.0210162,0.0108712,0.0318874
28.6212,257,0.111367,0.022082,0.0105989,0.0326809
28.7326,258,0.111367,0.0231391,0.0103759,0.033515
28.8439,259,0.111367,0.0241842,0.0102061,0.0343904
28.9553,260,0.111367,0.0252141,0.0100936,0.0353077
29.0667,261,0.111367,0.0262256,0.010042,0.0362676
29.178,262,0.111367,0.0272156,0.0100551,0.0372707
29.2894,263,0.111367,0.0281809,0.0101365,0.0383175
29.4008,264,0.111367,0.0291187,0.00982702,0.0389457
29.5121,265,0.111367,0.0300259,0.00940405,0.03943
29.6235,266,0.111367,0.0308998,0.00904969,0.0399495
29.7349,267,0.111367,0.0317377,0.00876733,0.040505
29.8462,268,0.111367,0.0325369,0.00856018,0.0410971
29.9576,269,0.111367,0.0332951,0.00843124,0.0417263
30.069,270,0.111367,0.0340097,0.00838332,0.0423931
30.1803,271,0.111367,0.0346787,0.00841897,0.0430977
30.2917,272,0.111367,0.0353,0.00854052,0.0438405
30.4031,273,0.111367,0.0358716,0.00875005,0.0446216
30.5144,274,0.111367,0.0363917,0.00834012,0.0447318
30.6258,275,0.111367,0.0368588,0.0080096,0.0448684
30.7372,276,0.111367,0.0372714,0.00776775,0.0450391
30.8485,277,0.111367,0.0376282,0.00761616,0.0452443
30.9599,278,0.111367,0.0379281,0.00755614,0.0454842
31.0713,279,0.111367,0.0381702,0.00758874,0.0457589
31.1826,280,0.111367,0.0383537,0.00771471,0.0460684
31.294,281,0.111367,0.038478,0.00793451,0.0464126
31.4054,282,0.111367,0.0385429,0.00824831,0.0467912
31.5167,283,0.111367,0.038548,0.00798161,0.0465296
31.6281,284,0.111367,0.0384934,0.0077457,0.0462391
31.7395,285,0.111367,0.0383792,0.00760368,0.0459829
31.8508,286,0.111367,0.0382058,0.00755513,0.0457609
31.9622,287,0.111367,0.0379737,0.00759934,0.045573
32.0736,288,0.111367,0.0376836,0.00773532,0.045419
32.1849,289,0.111367,0.0373365,0.00796181,0.0452983
32.2963,290,0.111367,0.0369334,0.00827726,0.0452107
32.4077,291,0.111367,0.0364756,0.00867986,0.0451554
32.519,292,0.111367,0.0359644,0.00857012,0.0445345
32.6304,293,0.111367,0.0354015,0.00843364,0.0438352
32.7418,294,0.111367,0.0347886,0.00838343,0.0431721
32.8531,295,0.111367,0.0341277,0.00841721,0.0425449
32.9645,296,0.111367,0.0334207,0.00853245,0.0419531
33.0759,297,0.111367,0.0326698,0.0087264,0.0413962
33.1872,298,0.111367,0.0318775,0.0089961,0.0408735
33.2986,299,0.111367,0.031046,0.00933836,0.0403844
33.41,300,0.111367,0.0301781,0.00974982,0.0399279
33.5213,301,0.111367,0.0292764,0.0101576,0.039434
33.6327,302,0.111367,0.0283437,0.0100641,0.0384078
33.7441,303,0.111367,0.0273828,0.0100396,0.0374224
33.8554,304,0.111367,0.0263969,0.0100803,0.0364772
33.9668,305,0.111367,0.0253889,0.0101827,0.0355715
34.0782,306,0.111367,0.0243619,0.0103429,0.0347048
34.1895,307,0.111367,0.0233191,0.0105571,0.0338762
34.3009,308,0.111367,0.0222639,0.0108212,0.0330851
34.4123,309,0.111367,0.0211993,0.0111312,0.0323306
34.5236,310,0.111367,0.0201289,0.011483,0.0316118
34.635,311,0.111367,0.0190557,0.0118722,0.030928
34.7464,312,0.111367,0.0179833,0.0122948,0.0302781
34.8577,313,0.111367,0.0169148,0.0125261,0.0294409
34.9691,314,0.111367,0.0158537,0.0125296,0.0283833
35.0805,315,0.111367,0.0148032,0.0125697,0.0273729
35.1918,316,0.111367,0.0137666,0.0126424,0.026409
35.3032,317,0.111367,0.012747,0.0127441,0.0254911
35.4146,318,0.111367,0.0117477,0.012871,0.0246186
35.5259,319,0.111367,0.0107717,0.0130192,0.0237909
35.6373,320,0.111367,0.00982209,0.0131853,0.0230074
35.7487,321,0.111367,0.00890179,0.0133656,0.0222674
35.86,322,0.111367,0.00801365,0.0135567,0.0215703
35.9714,323,0.111367,0.00716042,0.0137553,0.0209157
36.0828,324,0.111367,0.00634476,0.0139582,0.0203029
36.1941,325,0.111367,0.00556918,0.0141623,0.0197314
36.3055,326,0.111367,0.0048361,0.0143647,0.0192007
36.4169,327,0.111367,0.00414778,0.0145626,0.0187104
36.5282,328,0.111367,0.00350636,0.0147535,0.0182599
36.6396,329,0.111367,0.00291383,0.014935,0.0178488
36.751,330,0.111367,0.00237203,0.0151048,0.0174768
36.8623,331,0.111367,0.00188263,0.015261,0.0171436
36.9737,332,0.111367,0.00144715,0.0154016,0.0168488
37.0851,333,0.111367,0.00106694,0.0155252,0.0165922
37.1964,334,0.111367,0.000743183,0.0156304,0.0163736
37.3078,335,0.111367,0.000476881,0.0157159,0.0161928
37.4192,336,0.111367,0.000268858,0.0157809,0.0160498
37.5305,337,0.111367,0.000119759,0.0158247,0.0159444
37.6419,338,0.111367,3.00474e-05,0.0158467,0.0158767
37.7533,339,0.111367,2.37021e-10,0.0158467,0.0158467
37.8646,340,0.111367,2.97109e-05,0.0158248,0.0158546
37.976,341,0.111367,0.000119087,0.0157812,0.0159003
38.0874,342,0.111367,0.000267853,0.0157164,0.0159842
38.1987,343,0.111367,0.000475545,0.0156309,0.0161065
38.3101,344,0.111367,0.000741522,0.0155259,0.0162674
38.4215,345,0.111367,0.00106496,0.0154024,0.0164673
38.5328,346,0.111367,0.00144485,0.0152618,0.0167066
38.6442,347,0.111367,0.00188002,0.0151057,0.0169857
38.7556,348,0.111367,0.00236912,0.014936,0.0173051
38.8669,349,0.111367,0.00291064,0.0147546,0.0176652
38.9783,350,0.111367,0.00350288,0.0145637,0.0180666
39.0897,351,0.111367,0.00414403,0.0143658,0.0185098
39.201,352,0.111367,0.00483209,0.0141634,0.0189955
39.3124,353,0.111367,0.00556493,0.0139593,0.0195242
39.4238,354,0.111367,0.00634027,0.0137564,0.0200967
39.5351,355,0.111367,0.00715572,0.0135578,0.0207135
39.6465,356,0.111367,0.00800874,0.0133666,0.0213754
39.7579,357,0.111367,0.00889669,0.0131862,0.0220829
39.8692,358,0.111367,0.00981682,0.0130201,0.0228369
39.9806,359,0.111367,0.0107663,0.0128717,0.023638
40.092,360,0.111367,0.0117421,0.0127448,0.0244869
40.2033,361,0.111367,0.0127413,0.0126429,0.0253842
40.3147,362,0.111367,0.0137608,0.01257,0.0263307
40.4261,363,0.111367,0.0147973,0.0125297,0.027327
40.5374,364,0.111367,0.0158478,0.012526,0.0283737
40.6488,365,0.111367,0.0169088,0.0122973,0.0292061
40.7602,366,0.111367,0.0179772,0.0118745,0.0298518
40.8715,367,0.111367,0.0190497,0.011485,0.0305347
40.9829,368,0.111367,0.0201228,0.0111331,0.0312559
41.0943,369,0.111367,0.0211933,0.0108228,0.0320162
41.2056,370,0.111367,0.0222579,0.0105584,0.0328163
41.317,371,0.111367,0.0233132,0.010344,0.0336572
41.4284,372,0.111367,0.0243561,0.0101834,0.0345395
41.5397,373,0.111367,0.0253831,0.0100807,0.0354638
41.6511,374,0.111367,0.0263913,0.0100396,0.0364309
41.7625,375,0.111367,0.0273774,0.0100638,0.0374412
41.8738,376,0.111367,0.0283383,0.0101569,0.0384952
41.9852,377,0.111367,0.0292712,0.00975233,0.0390235
42.0966,378,0.111367,0.0301731,0.00934049,0.0395136
42.2079,379,0.111367,0.0310412,0.00899783,0.0400391
42.3193,380,0.111367,0.0318729,0.00872771,0.0406006
42.4307,381,0.111367,0.0326655,0.00853332,0.0411988
42.542,382,0.111367,0.0334166,0.00841763,0.0418342
42.6534,383,0.111367,0.0341238,0.00838338,0.0425072
42.7648,384,0.111367,0.0347851,0.00843311,0.0432182
42.8761,385,0.111367,0.0353982,0.00856911,0.0439673
42.9875,386,0.111367,0.0359614,0.00868237,0.0446438
43.0989,387,0.111367,0.0364728,0.00827929,0.0447521
43.2102,388,0.111367,0.036931,0.00796334,0.0448943
43.3216,389,0.111367,0.0373344,0.00773635,0.0450707
43.433,390,0.111367,0.0376818,0.00759985,0.0452817
43.5443,391,0.111367,0.0379722,0.00755512,0.0455273
43.6557,392,0.111367,0.0382046,0.00760315,0.0458078
43.7671,393,0.111367,0.0383784,0.00774464,0.046123
43.8784,394,0.111367,0.0384929,0.00798001,0.0464729
43.9898,395,0.111367,0.0385479,0.00825035,0.0467982
44.1012,396,0.111367,0.0385431,0.00793601,0.0464791
44.2125,397,0.111367,0.0384786,0.00771568,0.0461943
44.3239,398,0.111367,0.0383545,0.00758919,0.0459437
44.4353,399,0.111367,0.0381714,0.00755607,0.0457274
44.5466,400,0.111367,0.0379296,0.00761556,0.0455452
44.658,401,0.111367,0.03763,0.00776664,0.0453967
44.7694,402,0.111367,0.0372736,0.00800799,0.0452815
44.8807,403,0.111367,0.0368613,0.00833801,0.0451993
44.9921,404,0.111367,0.0363945,0.00875149,0.045146
45.1035,405,0.111367,0.0358747,0.00854145,0.0444161
45.2148,406,0.111367,0.0353034,0.00841941,0.0437228
45.3262,407,0.111367,0.0346824,0.00838328,0.0430657
45.4376,408,0.111367,0.0340136,0.00843075,0.0424444
45.5489,409,0.111367,0.0332992,0.00855923,0.0418584
45.6603,410,0.111367,0.0325413,0.00876595,0.0413073
45.7717,411,0.111367,0.0317423,0.00904789,0.0407902
45.883,412,0.111367,0.0309046,0.00940186,0.0403065
45.9944,413,0.111367,0.0300309,0.00982445,0.0398554
46.1058,414,0.111367,0.0291239,0.0101372,0.0392611
46.2171,415,0.111367,0.0281863,0.0100554,0.0382417
46.3285,416,0.111367,0.0272211,0.0100419,0.037263
46.4399,417,0.111367,0.0262313,0.0100931,0.0363244
46.5512,418,0.111367,0.0252199,0.0102053,0.0354252
46.6626,419,0.111367,0.0241901,0.0103748,0.0345648
46.774,420,0.111367,0.023145,0.0105975,0.0337425
46.8853,421,0.111367,0.022088,0.0108695,0.0329575
46.9967,422,0.111367,0.0210223,0.0111867,0.032209
47.1081,423,0.111367,0.0199511,0.011545,0.0314961
47.2194,424,0.111367,0.0188778,0.0119401,0.0308179
47.3308,425,0.111367,0.0178058,0.0123678,0.0301736
47.4422,426,0.111367,0.0167384,0.012524,0.0292623
47.5535,427,0.111367,0.0156788,0.0125338,0.0282126
47.6649,428,0.111367,0.0146304,0.0125796,0.0272099
47.7763,429,0.111367,0.0135963,0.0126574,0.0262537
47.8876,430,0.111367,0.0125799,0.0127635,0.0253434
47.999,431,0.111367,0.0115842,0.0128941,0.0244784
48.1104,432,0.111367,0.0106124,0.0130456,0.023658
48.2217,433,0.111367,0.00966747,0.0132143,0.0228817
48.3331,434,0.111367,0.0087523,0.0133966,0.0221489
48.4445,435,0.111367,0.00786976,0.0135892,0.0214589
48.5558,436,0.111367,0.00702258,0.0137887,0.0208113
48.6672,437,0.111367,0.00621338,0.013992,0.0202054
48.7786,438,0.111367,0.00544469,0.014196,0.0196407
48.8899,439,0.111367,0.00471887,0.0143978,0.0191167
49.0013,440,0.111367,0.00403818,0.0145948,0.018633
49.1127,441,0.111367,0.00340473,0.0147843,0.018189
49.224,442,0.111367,0.00282048,0.014964,0.0177845
49.3354,443,0.111367,0.00228725,0.0151317,0.0174189
49.4468,444,0.111367,0.00180669,0.0152854,0.0170921
49.5581,445,0.111367,0.00138028,0.0154233,0.0168036
49.6695,446,0.111367,0.00100935,0.015544,0.0165533
49.7809,447,0.111367,0.000695053,0.015646,0.016341
49.8922,448,0.111367,0.000438357,0.0157281,0.0161665
50.0036,449,0.111367,0.00024006,0.0157897,0.0160297
50.115,450,0.111367,0.000100776,0.0158298,0.0159306
50.2263,451,0.111367,2.09383e-05,0.0158482,0.0158691
50.3377,452,0.111367,7.93194e-07,0.0158446,0.0158454
50.4491,453,0.111367,4.04035e-05,0.0158191,0.0158595
50.5604,454,0.111367,0.000139646,0.0157719,0.0159116
50.6718,455,0.111367,0.000298214,0.0157036,0.0160018
50.7832,456,0.111367,0.000515616,0.0156149,0.0161305
50.8945,457,0.111367,0.000791177,0.0155067,0.0162978
51.0059,458,0.111367,0.00112404,0.0153802,0.0165043
51.1173,459,0.111367,0.00151318,0.0152369,0.0167501
51.2286,460,0.111367,0.00195739,0.0150785,0.0170359
51.34,461,0.111367,0.00245528,0.0149066,0.0173619
51.4514,462,0.111367,0.00300533,0.0147235,0.0177288
51.5627,463,0.111367,0.00360581,0.0145313,0.0181371
51.6741,464,0.111367,0.00425488,0.0143325,0.0185874
51.7855,465,0.111367,0.00495051,0.0141296,0.0190801
51.8968,466,0.111367,0.00569055,0.0139255,0.0196161
52.0082,467,0.111367,0.00647271,0.0137231,0.0201958
52.1196,468,0.111367,0.00729456,0.0135255,0.0208201
52.2309,469,0.111367,0.00815356,0.0133359,0.0214894
52.3423,470,0.111367,0.00904704,0.0131576,0.0222047
52.4536,471,0.111367,0.00997223,0.0129942,0.0229664
52.565,472,0.111367,0.0109263,0.0128491,0.0237754
52.6764,473,0.111367,0.0119062,0.0127261,0.0246322
52.7877,474,0.111367,0.0129089,0.0126287,0.0255377
52.8991,475,0.111367,0.0139315,0.0125609,0.0264924
53.0105,476,0.111367,0.0149705,0.0125265,0.027497
53.1218,477,0.111367,0.016023,0.0125292,0.0285521
53.2332,478,0.111367,0.0170855,0.0122251,0.0293106
53.3446,479,0.111367,0.0181548,0.0118076,0.0299623
53.4559,480,0.111367,0.0192276,0.011424,0.0306516
53.5673,481,0.111367,0.0203005,0.0110787,0.0313792
53.6787,482,0.111367,0.0213703,0.0107757,0.032146
53.79,483,0.111367,0.0224335,0.0105193,0.0329529
53.9014,484,0.111367,0.023487,0.0103135,0.0338005
54.0128,485,0.111367,0.0245274,0.0101623,0.0346897
54.1241,486,0.111367,0.0255516,0.0100695,0.0356211
54.2355,487,0.111367,0.0265563,0.010039,0.0365953
54.3469,488,0.111367,0.0275384,0.0100744,0.0376128
54.4582,489,0.111367,0.028495,0.0101463,0.0386412
54.5696,490,0.111367,0.0294229,0.00967944,0.0391023
54.681,491,0.111367,0.0303194,0.00927882,0.0395982
54.7923,492,0.111367,0.0311816,0.00894796,0.0401296
54.9037,493,0.111367,0.032007,0.00869018,0.0406972
55.0151,494,0.111367,0.0327929,0.00850863,0.0413015
55.1264,495,0.111367,0.0335369,0.00840625,0.0419431
55.2378,496,0.111367,0.0342366,0.00838576,0.0426224
55.3492,497,0.111367,0.03489,0.00844963,0.0433397
55.4605,498,0.111367,0.035495,0.00860012,0.0440952
55.5719,499,0.111367,0.0360498,0.00860963,0.0446594
